id	doc	target
1814	кошмар какой! https://gosvon.net/photo.php?id=573289077	0
1815	это ты убийца, улавливающий жопой сперматозоиды ??????	1
1816	Нет его	0
1817	где в постановлении сказано про принятие в состав?	0
1818	Насчёт отрежут голову - нуетажиихтрадиции	0
1819	"Неправильный заголовок. Правильный: ""Россия про$#@ла даже чемпионат мира по хоккею""."	0
1820	тут вижу тут не вижу:	0
1821	Электроника УК-НЦ, Микроша, Агат, составят ещё какую конкуренция всяким там эпплам. Посадят на них бабок Путина и вперёд ломать сервера заклятых пиндосов ?????? Даже блохбастер какой можно будет снять по этим мотивам.  На какой уровень развития интеллекта направлена эта новость?  Ну если нефтянку даже одну переведут на отечественную электронику и то хорошо.	1
1822	Опять Воронеж... Город герой уже	0
1823	а вот и мотивчик.??	0
1824	ребята там говорят роднина какую-то херню ляпнула, поясните плз	0
1825	Вижу Шульман - ставлю лайк??	0
1826	Рекламный материал?	0
1827	разасраться с братскими народами и стать на колени перед китаем. ужас	0
1828	Есть еще отличный фильм достойный оскара - Gasland, тоже советую. Документальный фильм «ГэзЛенд» (Земля газа) Джош Фокс (США), рассказывает о последствиях добычи сланцевого газа в США. Отравленная вода в колодцах, ядовитые выбросы в воздух, гибель домашних и диких животных, болезни людей.	0
1829	"Потому что Хyило им выгоден, постоянно стабилизирует экономику Запада и доллар, сливает наворованные бабки его кооперативом Озеро, а потом выводит их зарубеж к своим хозяевам под видом санкций ""на пользу""  Я БОЛЬШЕ ВСЕГО ПОРАЖАЮСЬ ТУПЫМ ВAТНИКАМ??"	1
1830	у тебя хорошая память, респект. Один ты о них ещё помнишь.	0
1831	добро может создать всё новое, а еще может улучшить и восстановить то, что изобрели или создали злые силы...У. Болдуин	0
1832	некрофильский и мерзкой, похотливой. А в гробу лежит Россия. Мерзость запустения.	0
1833	Амеры поставили украине джавелинов по нескольку штук на каждый танк. Один выстрел 95% гарантии поражения. Представляю состояние танкистов, которые пойдут в бой, зная что уцелеть у них шансов 5%.	0
1834	тупой мем. Даже не улыбнуло.	0
1835	Хочешь пострелять едь Донбасс защищай, стрелок х@ев, гори в аду…	1
1836	Кого следующего назначат на Питер? Бабку с деменцией? Логика этого требует, ибо каждый следующий губер кошмарнее предыдущего	0
1837	что ему делать на ух-сраине?	1
1838	да, сделал , наиболее удачно тебя драл алабай , а ты как считаешь ?	1
1839	какое развитие в условиях, когда закупка идёт по указке сверху? Развитие бывает только при конкуренции, а тут сделали хрень и дальше стараться смысла нет, всё равно купят из-за запрета приобретать то, что лучше.	1
1840	он по едросовской привычке думал, что с бабками воевать безопаснее.	0
1841	Рады за Камилу! Удачи ей и крепких нервов. Уверен, она победит и все злопыхатели заткнутся! ??	0
1842	куда туда?а зачем туда направлена украинская танковая армия?	0
1843	да он совсем озверел??????????	0
1844	Москвичы, а че не нашлось, кто бы подошел и этой cволоте с ноги впечатал ? Все за вас должны делать уральцы или сибиряки, пздц	1
1845	какая фраза! ОН ЖЕ БРОСИЛ АВТОРУЧКУ!	0
1846	пукай дальше недоумок Мацкву уже пропили хачам????????????????	1
1847	эльфы то между прочим сами те ещё нацики, высокомерно гордятся превосходством своей расы над людьми и гномами, не говоря уже про всех остальных	0
1848	Бог тебя будет бить крепко, похоже.	0
1849	id71481683|Евгений],	0
1850	?? неужели кто-то будет смотреть этот мусор	0
1851	Иммунитет и изначально не влиял на корону,заболевали все,и сильные и слабые.	0
1852	ты где, бандеровка драная? Пришло твое время о6осрaтьcя, хохлoнацистка. ?????????? СУХС, свыння!	1
1853	путин Спаситель Мира	0
1854	Тот случай,когда депутата не жалко	0
1855	а где же суд над плешивым ?	1
1856	держи 15 рублей за интернет-проституцию	1
1857	ну, что поделать. В нашей стране людей все устраивает. В данное время мы не вправе что-то изменить	0
1858	ты соросёнок?	0
1859	Когда российские олигархи и приближенные к солнцеликому начнут продавать свои виллы и забирать вклады из стран запада, то тогда можно будет готовиться, а пока только пугалки.	0
1860	Все ноют из-за санкций вот, а че вы до 2014 лучше жили? Бедные всегда были бедными, богатые богатыми. Ничего не изменилось и не измениться	0
1861	"Опять Медуза обманывает и вводит в заблуждение людей. Почитайте Американских дипломатов, послов которые работали в России в 90 годы. Там ясно написано , что было обещено России. Jack Matlock- Джек Ф. Мэтлок - посол США в Советском Союзе, 1987-1991 гг. сегодня это не очень хорошо работает дома, может быть, именно потому, что мы предположили, что можем — с помощью силы, с помощью санкций — изменить политические системы других людей. Я не думаю, что это возможно, хотя я знаю, что люди, которые верят в это, верят в это, и это так... Но я думаю, что это создает больше проблем, чем решает. обращаясь, в частности, с Россией как с побежденной страной, по сути, без каких-либо национальных интересов, мы помогли создать и усугубить проблемы, которые мы имеем сегодня. Это то, чего мы не понимаем сегодня, во многих вопросах. Я бы сказал, что Украине лучше без Крыма, потому что большинство людей в Крыму предпочитают быть в России, и все же.. Итак, как я уже сказал, я думаю, что очень плохо, что мы не пошли на гораздо более радикальные сокращения. Я думаю, что это было бы возможно тогда, если бы мы не хотели делать это на справедливой основе. Но мы этого не сделали, и очень скоро у нас начались проблемы, такие как расширение НАТО, что, вероятно, сделало дальнейшие сокращения ядерных вооружений практически невозможными. Я свидетельствовал в Конгрессе против расширения НАТО, говоря, что это было бы большой ошибкой, и что, если бы это продолжалось, то, безусловно, оно должно было бы остановиться, прежде чем оно достигло бы таких стран, как Украина и Грузия, что это было бы неприемлемо для любого российского правительства, и что, кроме того, расширение НАТО подорвет любые шансы на развитие демократии в России. И Джордж Кеннан также сказал: «Послушайте, Клинтон хочет быть переизбранным. Ему нужны Пенсильвания, Мичиган, Иллинойс; очень сильная восточноевропейская..."" Многие из них стали демократами Рейгана по вопросам Востока и Запада. Они настаивают на том, чтобы Украина [НАТО] расширилась, включив Польшу и, в конечном счете, Украину. Итак, Клинтон нуждается в них, чтобы переизбраться. Но дело в том, что, я думаю, решающим вопросом там была внутренняя политика, а вовсе не понимание, можно сказать, как лучше урегулировать международные отношения. , что я думаю, что администрация Клинтона была весьма лукавой. Клинтон лично сказал Ельцину, что «Партнерство ради мира» заменит расширение НАТО, и Ельцин сказал: «Отлично. Это блестящая идея.   Пожалуйста читайте сами , там много интересного написано, все эти документы хранятся в архивах в Вашингтоне.  https://nsarchive.gwu.edu/briefing-book/russia-programs/2022-01-25/us-ambassadors-russia-interviewed"	0
1862	https://vk.com/wall79243723_5391	0
1863	А ведь совсем не смешно	0
1864	"на следующем концерте половина зала придет с плакатами ""Верните Кипелова"""	0
1865	(чуточку сарказма)   Кто там говорил что сейчас не 90е? Ах, ну точно, сейчас не 90е, сейчас просто 2022 год. Подумаешь угрожают голову отрубить, записываешь публично, наигранно извинения перед головорезам, а потом меняешь место жительства, пф. Вот привязались, а мог бы и дальше девушку унижать!	0
1866	Дождю не стыдно публиковать таких экспертов, или сам такой ?	0
1867	Галадриэль будет сыграна чернокожим бывшим мужчиной? Не, вообще, если серьёзно, то идея кажется интересной. Даже в трилогии говорится о том, что были и другие кольца, но Саурон всех обманул.	0
1868	Грузия и Украина всё равно будут членами НАТО. Как бы плешивое чучело из кремля не бесилось	1
1869	Что ещё за традиционные ценности? Бухaть, валяться в подъезде в блeвотине, ходить под себя, поджигать кнопки в лифте, выкручивать лампочки в подъезде, ломать почтовые ящики и тп? Так то этих скрепоносных ценностей полно	0
1870	сначала на девочку так то.	0
1871	Литовцы мадам откормили!	0
1872	это на перед мыслят. Так было потому что с Крымом.	0
1873	с какой стороны еще можно поднести? Что он геройски защищался с перцовым баллончиком?	0
1874	а в документах этого никогда нет. Оно потом появляется. Сперва признаем независимость, потом независимое государство просится в состав России.	0
1875	простите, а вы ватник или хомяк? А то не пойму, подойдет ли мне ваш прогноз	0
1876	моя Россия, Украина это не моё, поумнеют будет моё, а пока твоё, так как ты выродок лживый	1
1877	в ресторане ты платишь деньги за продукт и в праве возмущаться если продукт плохой. Но тут просто обвинение. Поэтому я и спрашиваю,может человек что-то сам создал чтобы обвинять,что другие ничего не могут.	0
1878	Много же паршивеньких людишек Пригожин нанял, ботиков-бегемотиков, за копейки мать родную предадут.	1
1879	дырка 15-рублёвая, найди себе нормальную работу	1
1880	"продались вы там в Киеве за ""кружевные труселя"" и нагнули вас здорово хуторяне из галичины!Опозорили мать городов русских!"	1
1881	согласен. Если чётко прописано, что эльфы белые, нужно рассмотреть чёрных кандидатов на роль, потому что из белых не найдётся таланта	0
1882	а твои уже сдохли надеюсь?	1
1883	ну так опенсорс для этого и предназначен, что бы взять и переделать под себя	0
1884	ты хохел с еврейским замесом?:)	1
1885	бот не психуй ??	1
1886	Украины больше нет ,и никогда не было ,там большие дяди решают ,а дяди Сэмы все глубже а попе ,ждём окончание игр ,речь Путина и Син ,и  полностью поменяется геополитика в мире ,караван идёт верным путём ??и очень смешно наблюдать истерику могучих янки	0
1887	??	0
1888	??	0
1889	рубль от бабушки с Украины. И сразу враг народа.	0
1890	Помним, скорбим, спасибо за Охотников за привидениями.	0
1891	Пригоженские боты план перевыполняют я смотрю	1
1892	конечно Америке выгодно чтоб началась война, я уже выше написал почему. С какого Россия должна при таком напряжении у своих границ войска отводить? Они стоят там для защиты, а не для нападения. Отвести войска это всё равно что сказать - захватывайте нас, что хотите делайте, мы не будем сопротивляться. Это штатам пора завязывать со своими гнилыми провокациями, это всё в масштабную войну вылиться может	0
1893	ты даун? Я не видел сериал. Но если ты читал сильмарилион, в чем я сомневаюсь, ты бы понимал, что там сюжет невозможно экранизировать. Даже в хоббите от книги одно название и общая канва сюжета. А тут вообще только сеттинг по сути.	1
1894	"Нет там в тексте такой лабуды. Просто ""с представителями республик""."	0
1895	да да, только это правда, тут реально жутко	0
1896	хунта засела на даунбасе	1
1897	"""у русскоязычного населения в Украине прав больше, чем у русскоязычного населения в России"" а ведь он прав"	0
1898	Какое великодушие. Зарему не хотят отпустить?	0
1899	Тут я на стороне чеченцев. Лентачеры как всегда тупят, переходя на сторону Закускина. Ну действительно, сложно выбирать)	0
1900	ну он извинения принёс. Делимханов много извинился?	0
1901	Посла рвало на Родину...	0
1902	учится бесплатно, платит только за общежитие, а поступить можно любой. Главное иметь мозги, но ватным не понять	1
1903	так и хорошо! В наших же интересах выяснить откуда он взялся....	0
1904	Окей, тогда снимаем фильмы с белым Коби Брайаном и другими баскетболистами, снимаем фильм с Мэтт Дэймоном играющим Барака Обаму и Бредд Пита играющего Снупп Дога. А как же отреагирует не нацистская не черепомерская славная американская общественность? Как отреагируют чёрные? Ой, они начнут погромы и очередную волну БЛМ-нацизма, ведь так? Удобно	0
1905	кажись я понял почему Путину насильственная смерть предсказана: Он нападет на Украину, а украинский спецназ ГРУ его завалит?? И, скорее всего, не только его одного.	0
1906	Последние контакты на высоком уровне между Россией и США «не дают поводов для оптимизма», так как «Путин не согласился изменить курс на дипломатический» - представитель Пентагона Кирби.	0
1907	"либо лишать, если действительно алкаш (хз, как это теперь прописано в нормативных документах), либо просто стричь бабло по причине ""вы возможно алкаш, придется пройти обследование""."	0
1908	это называется флешмоб	0
1909	ты дурачок?  Я совсем не про это писал	1
1910	Всем повысили.	0
1911	Стыдно за то,что нас пытаются всеми способами завалить. Позорники!	0
1912	хороший вопрос	0
1913	https://gosvon.net/photo.php?id=526234962	0
1914	"А у нас зато ""руки- загребуки""."	0
1915	он эпиваккороной прививался	0
1916	Что за бредятина?!	0
1917	о совке он как раз не думает - это ему как раз не надо.	1
1918	так ты никак не ответила. Чё то орёшь, орёшь, под патриотическую агрессивную дуру косишь, а самые простые вещи и вопросы игнорируешь.	0
1919	реальные люди право на мнение имеют. А операторы множественных фальшивых аккаунтов, финансируемые с коррупционных госконтрактов, идут нах.й.	1
1920	Дедушкины сказки да частушки	0
1921	я сам вашу сучью свору выродков в парше и в позорных погонах ФСБ неплохо знаю	1
1922	как и твой второй коммент	0
1923	так ты ещё и не неграмотный, кастрат?	1
1924	какой оригинальный и совсем незаезженный комментарий.	0
1925	на очереди Белоснежка	0
1926	дочь офицера?	0
1927	ну так-то он особо и не растет, это рубль падает.	0
1928	Зеленский выполняй минские соглашения, а то Россия признает ЛДНР.	0
1929	был бы в городе сказал. Вроде как в даунтауне немного погуляли. Ну так это супербол, билеты по 3-4к это нормально для такого эвента.	0
1930	конечно слышал.	0
1931	оригинальности не занимать	0
1932	вы серьезно ???? Уверены ,что они употребляют допинг ,зная ,что его обнаружат ? Это ж совсем без мозгов надо быть....а сердце может дать сбой при нескольких лет занятий спортом,или вы думаете спортсмены не люди и они вечно остаются здоровыми ?	0
1933	да фик с ним, а Жириновский где?!?? Где Жириновский?! Хватит это терпеть!	0
1934	"как-то очень неправильно он пожилой женщине ""не разрешил торговать"" ."	0
1935	Задрали со своими запретами,в древности тоже всякие травы и настойки жрали по своим секретным рецептам и считалось нормально	0
1936	узкой педофильской аудитории))	0
1937	ну что ж ты хотел,медуза из прибалтики,а там все тормознутые ??????	1
1938	похоже, что некоторые персонажи просто биологически не в состоянии новость целиком понять, поэтому вместо комментария у них одно сплошное кукареку получается??	0
1939	Володин в декабре: в госдуме 94% коллективного иммунитета. Зюганов в январе: 300 чел в госдуме болеют.	0
1940	Загитовой 19 лет.	0
1941	этот тест брало РУСАДА, у вас есть сомнение в подлинности?	0
1942	есть и по 150 ) а у Стерлигова по 500.	0
1943	Это бункерное чучело только смех и отвращение вызывает????	1
1944	надейся юродивый	1
1945	А куда делась подписка на Дождь на месяц, нигде не могу найти на сайте? Можно ссылку пожалуйста.	0
1946	она просто говорящая голова. что сверху скажут, то и тявкает. как и валуев, и журова	0
1947	Ага, переобулись русофобы, то-то же, знайте наших	0
1948	главное что такого выродка как ты нет	1
1949	"""Проект Ковид"" - это антипрививочники?"	0
1950	Кто защитит в российском государстве пожилую женщину? Только мафия!  Не понимаю что плохого в мафии? Одни плюсы: за тебя всегда отомстят, ты всегда сможешь найти работу(связи в рассеянии решают всё), ты становишься частью чего-то большого(появляется место в иерархии и смысл жизни). Одни плюсы!	0
1951	ага, и нОлоги до небес.  Вот ценности США и ЕС.	0
1952	в каком месте она похожа на 30-летнюю?	0
1953	Какие ...ки сидят в рскмндзо? Кто их туда посадил? Твари, гробятнас .	1
1954	этим чеченам только бы головы отрезать, похоже больше ничего не могут	0
1955	id197393836|Иван],	0
1956	да я в курсе	0
1957	баблом, мало видать вносила	0
1958	Кто ж так спрашивает...	0
1959	Я вот не пойму почему всегда пропорции заразившихся и выздоровевших близки? Например- заразились 24 тыс., выздроров. 23,5тыс. А если заразились 180тыс., то выздоров. 179тыс. С хуяли они близки? А че так не бывает- заразились 24тыс., выздоров 179тыс.? В чем ваш секрет пиздаболы?	0
1960	id590408835|Inc],	0
1961	Текст новости поменяли. Был как раз что признать Россией	0
1962	спроси на  какие деньги имеют недвижимость и учатся дети российских чиновников и депутатов, лошара	1
1963	id695904995|Ярослав],смеёмся с них?... Вы за себя отвечайте.... Смеются у нас только те у кого никто из родственников не болел и не умер.... А у кого умер или болел тем не смешно...  За всех не надо отвечать... Ничего хорошего... А китайцам плевать что русские хахосут...  Они олимпиаду проводят не впервой и в любых условиях... Рф проводит соревнования раз 30лет существования своего... И то за счёт налогоплательщиков и фнб...	0
1964	Олимпиада это уже голодные игры	0
1965	готовят против России, а вводят беспилотную зону против Украины, но лишь бы вам нравилось??	0
1966	Толкин не изображал Мордор как Россию, его мир ничего общего с реальностью не имеет, умник. Люблю тупые фанатские теории Не только у нас по этому поводу бугуртят, рекомендую в следующий раз чекать, прежде чем пукать	0
1967	боевые пикчи подъехали	0
1968	так так твк, и это пишешь ты?	0
1969	слили,за ненадобностью.Как и положено в воровском паханате	1
1970	 1. кто тебе сказал такую дурь что я из ДНР? 2. скажу тебе по секрету в ЛНР/ДНР давно основная валюта - рубль.	0
1971	присылайте!	0
1972	А ведь всё это дерьмо вернётся, когда станет более-менее безопасно ((((	1
1973	"он реально ""дырявый"" ... валентинку ему пошли."	1
1974	в Германии был возможен Гитлер не так давно. Откуда взялись в Германии, Японии и Финляндии фашистские режимы то? Откуда в США расизм на государственном уровне до сих пор? Или ты думаешь, что чернокожим работягам или молодёжи есть какое то дело до чернокожих эльфов в сраном сериальчике? Там видимо тоже больное общество.  В каком то смысле ты прав. Там везде тоже больные общества. Там везде так же есть эксплуатация рабочих, угнетение, расизм и прочая дрянь. И отличает их общество от нашего только то, что там народ сумел противостоять реакции со стороны богачей и их ультраправых шлюшек на прогрессивные движи, а у нас пока народ пока не сумел.   А делать выводы по комментам на лентаче - это дичь полная	1
1975	нет, ты перепутал, это не она с другим тусит, это я, и весь мой район с твоей мамкой тусуюсь	1
1976	Не съем, так поднадкусаю (МОК).	0
1977	бл..ть, я надеюсь они этот позор с первого дубля сняли? столько киноляпов, это пиз..ц	1
1978	У меня есть наиточнейшая дата нападения на Украину. Это произойдёт уже в феврале. Конкретно: . . . . . . . . . 31 февраля. Инфа сотка.	0
1979	"неужели вашу "" личность"" так легко подавить ? Или бухаете безбожно !?"	0
1980	Совесть в РФ давно объявлена экстремистом и признана инагентом.	0
1981	галоперидол накати бот ??????	1
1982	пзд закускину)!,,, три два раз	0
1983	не трать время на дауна) даже если ты его завались научными статьями с исследованиями он все равно скажет, что это все разводняк)	1
1984	украинские сми, в своих фантазиях!Может, у шута, что взяли, на понюхать!	0
1985	Позорище ло///дя	0
1986	id461498232|Андрей Бурбонов] не отвечай ботярам - комменты с длинным тредом висят наверху, а им это и надо: чтобы вброс первым попадался на глаза тем, кто не будет особо сильно задумываться над смыслом написанного, кому особо нет дела, кто увидел пост случайно. Самое полезное - тупо игнорить и писать что-нибудь свое, чтоб их высеры уходили вниз, где их никто не видит и не воспринимает всерьез	0
1987	всем гражданам России позволено нелегально торговать на улицах городов или только чеченцам ?	0
1988	Чичваркину она надоела?	0
1989	Григорий Спел)))	0
1990	Интересно, для СМИ есть какие-то курсы по законодательному процессу?	0
1991	тут я согласен.	0
1992	"Рузкие герои.  Десятками лет несменяемой власти боятся. Чеченцев боятся, платят дань и непрерывно извиняются.  А вот НАТО с миллиардом человек - ""да мы, да их"" ?? Тут у всех грудь колесом. Любая нищая ватная порванка из урюпинска ""не прогнёмся под пиндосов!"""	1
1993	Остальному миру похер на спартак.	0
1994	забавно, что по законам курить можно в специально отведенных местах, коих мало. И курить в доме – нарушение закона	0
1995	"есть же, ""Цвет нации""."	0
1996	Что б потом опять отобрать медаль	0
1997	"там было что-то среднее между ""а то бл*"" и ""да пох*й"" — не особо похоже на приказ и вполне может быть сарказмом. А есть достоверная инфа, что белая повязка — символ России?"	0
1998	оклад да, а премию режут. Причем если в обычный месяц премия допустим 25тысяч, то в январе 10 тысяч. Т.е. даже с учетом постоянного оклада, все равно получаешь за фактически отработанные дни	0
1999	- Папаша! кто строил эту дорогу? - Граф Петр Андреевич Клейнмихель-Роттенберг, душенька!	0
2000	ну, если посмотреть и учесть всю налоговую нагрузку, которую просто раскидали, чтобы вы особо о ней не задумывались, то примерно 60-80% и выйдет. Или вы думаете, что всё, что платят производители, продавцы и работодатели - ложится тупо на их плечи?) удачи. Да, зарабатывает много, а тратит ещё больше)	0
2001	а может, это 30 летние женщины благодаря развитию медицины, уровня жизни и косметики стали хорошо выглядеть как 15 летние? ????	0
2002	И налог на все это 67%	0
2003	танки нужно же заправлять	0
2004	Л о	0
2005	Когда чеченцы обещают отрезать головы единоросам - это же ржач просто)	0
2006	в основе идёт вывоз рабсилы. Посмотрите как они кукарекают про неизбежных беженцев. В этом и есть суть, а подается всё типа они не причем и оно само собой образуется, хотя организовано всё специально чтобы народ выжать???????	0
2007	"угу, продавщица ларька готовая бежать за автоматом в случае ""наступления РФ"", бабка желающая записаться в ряды терробороны и все это под заголовком про то, что Харьков готов воевать. Все штампы пропаганды применили, как в совке или у Геббельса. Даже промытые заметили заказной характер статьи. Я очень рад что для тебя это объективно, на самом деле, такие тупорылые овцы как ты должны по окопам дохнуть и только уже в луже собственных экскрементов осознавать свою ущербность."	1
2008	Хера тебе во все свиное рыло...)	1
2009	Не, ну тут зря прилетаете, в РФ все матчи договорные, отсюда и зрелища такого нет.	0
2010	никогда такого не было и вдруг опять	0
2011	где я писал что по 150Р?	0
2012	первая фраза уже настолько смешна, что дальше можно было ничего не писать	0
2013	9000 в день - стабилизация по расейски ага	0
2014	ты покакала, марина гибор???????	1
2015	id636068667|Низа],	0
2016	Путина в отставку! ???	0
2017	кто не показал? В смысле, Питер Джексон? У него не было прав экранизировать это, поэтому и не показали	0
2018	Немногочисленная кучка мракобесов сейчас нам напишут, что любить и ненавидеть	1
2019	Юлия Якубеня уронила отварную сосиску.	0
2020	Спортсмены есть низшее сословіе здороваго общества, врод? бродячихъ циркачей. Упражняться и состязаться они должны исключительно на свой счетъ. Это ихъ личное хобби, ихъ личный бизнесъ. Они не стоятъ ни одной коп?йки нашихъ налоговъ. Спортъ совершенно безполезенъ для общества. А спортсмены РФ къ тому же презервативы оккупаціоннаго режима, обслуга и декорація олигархіи воровъ и полицейскихъ.	0
2021	поясни эту дичь	0
2022	Победит природа. Настанет весна, как обычно, и все само собой растает...	0
2023	Жириновский будет жить.	0
2024	Молодцы! Хотя... youtu.be/2j2B4IxqyNc	0
2025	Отбой ребят:  CNN: Теплая погода, которая установилась на границе Украины и России, не дает замерзнуть влажной земле, что делает ее труднопроходимой для военной техники ????????	0
2026	они сами тебя накормят если надо , Донбасс как раз и есть самые наши Русские	0
2027	Байден сказал, что нужно выполнять Минские соглашения-2, чтобы Россия не напала на Украину, он ее и принуждает к их исполнению. Байден не Путин, сюсюкаться с киевским режимом не собирается и перешел от слов к делу - сделал из Украины беспилотную зону. Байден молодец	0
2028	да чего тут пугаться? Повоюют недельку да все закончится.	0
2029	хохла спросить забыли, это же очевидно	0
2030	да мундеп то какая элита,чья то кукла на веревке...	0
2031	держи в курсе. У нас тоже самое. Привет.  Ты перед тем как писать комммент головой думай. Воин	1
2032	Хуятовцы твои -вон там обосрамшись с хохляндии дёру дают, как из Афгана недавно, недоносок??	1
2033	Я не в теме, а оно ей надо?	0
2034	ужос ??	0
2035	Трюдодурюдо еще не сбежал? В Ростов его. Привить спутником восемь раз и два назально	1
2036	лучше уж без медалей и допинга, но под своим флагом и гимном в случае победы. Чем без флага и гимна и с позором из за отстранений по допингу, скандалов, отнятых медалей. Как вы считаете ?	0
2037	братва,которая и сделал его миллиардером	0
2038	id131887586|Антон],	0
2039	id27262767|Георгий],	0
2040	+15	0
2041	Какая типичная финская фамилия, у архитектора.	0
2042	"@БЕРЕМ ЛЮБОЕ РЕШЕНИЕ НУЖНОЕ ВЛАСТЯМ  @ПРОВОДИМ ЕГО ЧЕРЕЗ ""НЕЗАВИСМЫЙ"" СУД  @ДЕМОКРАТИЧНО РАЗГОНЯЕМ НЕДОВОЛЬНЫХ ДУБИНАМИ"	0
2043	за деньги промывают мозги выродки вроде еврея соловьиного помета и собакеевой на путингоств. А еще армия бункерботов вроде тебя в инете, большинство ваши путлерпропаганду уже не воспринимает, привет куратору-безмозглый бот ты и 15 копеек не стоишь.	1
2044	интересно тебе платят за такие комментарии?	0
2045	пьяной за руль не садись, и никто твою личность трогать не будет	0
2046	Изотова в очередной раз порвало, спешите видеть. главный страж повесточки и мракобесия в эрэфии снова выходит на связь.	0
2047	ну да, позорные погоны ФСБ жидо-персидским педерастам и гопникам никогда от дерьма уже не отмыть	1
2048	хватит обзывать свою мать!!!	0
2049	Почему, серьезно? Спасибо Горбачев живущими в Лондоне и алкашу сдохшему.... после развала СССР во всем мире стартанули технологии из за того что массово уезжали учёные инженера, алкаш и его Халки торговали разработками СССР, этих двух ублюдков...	1
2050	хочу стать музыкантом, но со слухом у меня не очень. Как быть?	0
2051	Нацик тут ты, кусок г_вна.  Нет никакой процветающей Чечни, есть головорезы получающие 300 миллионов откупных госдотациями.  При этом головы они грозят резать тебе подобным. Просто гражданам.  Я искренне надеюсь, что ты отправишься либо в танк, либо в Чечню. Тебе понравится, прирежут за цвет глаз.  И пруфани свои пуки по поводу детской смертности на гражданской войне, развязанной твоим дедом-царем. Распятый в их число входит? А детсад тоже? Ой, он же на территории Украины был. Незадача.	1
