id	doc	target
7145	интересно,а во время чеченской компании,то из чего мы там стреляли,могли купить в мирных местах москвы и обл.;-)﻿.а что сейчас изменилось?я себе хочу оберег 12 каллибра.	0
581	Традиционные ценности —это - нет войны, нет санкций, нет коррупции, зарплата как в ЕС и США 5 000 $	0
1790	"кто и когда в России думал о выхлопе и считал его? Припомнится ещё из Вертинского: ""...и сказать этим мальчикам, что в бездарной стране даже светлые подвиги - это только ступени в бесконечные пропасти к недоступной весне."""	0
1209	id21206235|Ренат],	0
1835	быдло - это тот, кто целые народы оскорбляет. То есть ты	1
8453	хороша, я бы трахнул.	1
6307	"Какие же русняаые выродки мрази, пиздец просто. Скотство, жестокость, тупость и жадность - вот это все и есть русскость. Надеюсь, того пидораху когда-нибудь загрызут собаки или пырнут ножом быдланы.
"	1
3936	Проверил новости, зашёл на пикабу, glav.su, cont.ws, ну либерахи, держитесь..	1
4669	Дебилы. Неужели не доходит, что жалоба прилетит уже не от робота?	1
7218	каждая по-своему и красива, и талантлива! а когда они в паре с шрк, то вообще самые-самые)))	0
0	Штош, пойду праздновать, влюблённых поздравлять	0
6120	"Что ты имеешь против кремля, холоп заморского барина?
"	1
6291	"Ствол хуже, потому что пока ты поднимешь, снимешь с предохранителя итд ты уже труп. С 2 метров боец с ножом успевает нанести удар неготовому противнику, вооружённому пистолетом прежде чем тот начнёт стрелять. Большим холодным оружием можно отмахнуться намного быстрее, да и оппонент другую тактику изберёт. Время на основании видоса из ютуба,где 2 инструктора по стрельбе и бою на ножах решили проверить, насколько реально от внезапного нападения с пестом отбиться.
"	1
3107	козлы, х.. и такие деньги получают, я тоже смогла нажать на кнопки...	1
7568	о, так вот где ,,собака,, порылась, не просто ларчик открывался!!!!😇😇😇	0
7103	пора на пенсию его	0
5473	"Ну теоретически они не соврали. При температуре окружающей среды выше температуры тела эффект будет как раз охлаждающий
"	0
8179	тварь, расстрелять !!!!!!.	1
1018	да смысл про Чечню писать, все мировые лидеры приехали в Москву, подлодки США нагло ходят по видам РФ. Пахнет войной, кого не устроит расклад обычной войны на Украине, скорее всего начнет ядерную	0
277	так а куда он ее собирался депортировать?или чечня перестала входить в состав россии?	0
7886	я бы ему челюсть сломал артур гот	1
2736	Черт, придется извинится перед чортом, над которым я вчера смеялся по поводу этого обращения	0
7056	ребята !вы супер !царствие небесное умершим !	0
5	какой смысль	0
1845	а было 16	0
1560	насрать	0
3058	уёбишный артист и как человек уёбок	1
3321	ты так говоришь, будто тебе похуй((((((((((((((((((	1
3786	сцука, новыми макасами себе пятку натерла:(((	1
6136	Этот негр заполонил все шебм-треды.	1
729	Спасибо  что Навального не забываете. А то Чечню уже забыли в новостях. Год как сидит. ?	0
1034	Может, потому, что не слишком-то эффективная. И получше имеются	0
1517	Она несовершенолетная.  Ей пох эти расследования В ответке тренера и врачи	0
6733	знакомая ситуация))	0
1633	Мы все извиняемся !!!	0
7606	девочка, тоже не промах, сколько раз она намахнулась и встала и туда же пошла, если б испугалась убежала бы , она не догнала однозначно.	0
3997	СУКА,СУКА,СУКА,как же обидно,бляяяя :(((((((((((((((((((((как всегда все самое ахуенное я проебываю,дура.	1
8286	что-то ёбанный фашистов не видно.... куда все посебались...!?😂😂😂	1
3397	алкашка ебучая, деньги выплачивают на детей, а не та то, чтоб глотки свои заливать, работать надо. твари.	1
2463	гномья принцесса, на минуточку :D	0
4768	"Наконец то годная и необычная история нашлась.
"	0
2593	а по факту ? Это ведь не Россия ...	0
6314	"Погодите, ща Ник Кейв придет.
"	1
585	>Единоросс Адам Делимханов позвонил Закускину и назвал муниципального депутата «уродом», заявил, что не считает его мужчиной, а также сказал, что «такие единороссы портят нам всё». Иронично	0
2835	или соседи по палате	0
49	Отечественный Китай спасёт положение))) типикал импортозамещение	0
8558	просто иди на хуй, это по-русски, ублюдки азиатские не имеют никакого права своим блевотским ртом орать у меня дома свою блять азиатскую хуйню, всех нахуй обратно в аул сука...	1
184	как дела с кобельками, зоофил? Ты сделала выбор? Кто тебе больше понравился - алабай или дог?????	1
8465	отмажут,ефремова отмазали и этого ушлепа отмажут.	1
116	это называется флешмоб	0
6465	у автора настолько скучна своя жизнь, что он лезет в чужую и выносит оную на обсуждение общественности, которой то в принципе по барабану на чужие жизненные перипитии. Все это напоминает говношоу Окна	1
3517	До ржалася пиздец,вот говорила буду ржать беспричины значит жди пиздюлей(((	1
2711	влезет - оплеуху словит и крах рынка. Да его собственные товарищи с говном сожрут за такое	0
6871	тоесть вам уже выплатили?	0
7990	таких расстреливать на красной площади принародно надо...!	1
2819	Почему в Европе 90% привитых а болеют все равно все?	0
4752	"Не говорите ерунды, никаких коров не хватит что бы обеспечить энергией хотя бы Россию, даже одна атомная электростанция даст больше энергии чем все коровы планеты.
"	0
6539	"да, очень злобная презлобная на
"	1
1874	нужен не столько запрет курения, сколько запрет класть в сиги всякую гадость, из за кооорой табака там давно нет)	0
3105	не стоит он того чтоб о этой бляди так интересовались.почему о потерпевшей стороне ни хера не ясно?	1
2810	нет,она же не пынина жена,что бы в Лондоне жить	0
5646	"Чем больше и шире дороги, тем меньше пробок. Тем выше уровень комфорта. И тем выше поток миграции. И опять приходим к узким дорогам.
"	0
1540	Пентагон заявил об истечении времени на мирное решение по Украине. Ну шо, открывай Босфор. Начинается дискотека	0
3656	Ахтунг! опятть какие-то жопошники постят в моём твитере о_О	1
132	id702791889|Сергей],	0
1289	кстати, я знаю зачем нужны кастрюли.В них пищу готовят	0
2456	не кури	0
4419	блять, идите нахер пофигисты херовы :((((	1
3908	#ERROR!	1
241	кремлядь, у кого у нас? Специально для умственно отсталых ботов подправил коммент. Держи, наслужил.	1
5033	"Так это вроде и есть большие, 6v светики в lb серии стоят
"	0
5893	"Ну, мУкой меньше, мУкой больше...
"	1
6940	с днём рождения!!! мира, здоровья, тепла и добра.долгие лета.	0
5819	"Но я не гомофорсер. Просто мне ничем не мешает гомофорс как и куче анонов. Ты холоп ебаный, пшел нахуй обратно в дискордик или в чатик, где вы там сидите со своим модератором. Подсос.
"	1
5403	"Сравнивая уровень жизни в России и стоимость пд полумиллиона человек, не просто много кому будет нужен, а даже подавляющее большинство не откажется!
"	0
6072	"Тебе даже сказать нечего, понимаешь? У тебя нету даже своего понимания вопроса. Ты как животное или даже хуже. Не отвечай мне больше такими высерами, типичный представитель травли тредов.
"	1
1834	Возможно, потому что с самого начала никто в неё не верил. Включая меня. Из-за медузы, кстати. Я понимаю, что на это было множество причин, но тем не менее	0
927	ты себя сначала признай, бубен ты веслоухий. Давно писать то научился Ванька?	1
2010	id30899826|Игорь],	0
7887	пидор непризнанный, куй тебе в рот а не номер телефона, руки у тебе коротки, для вас пидоров продажных вообще границу с россией надо закрыть! ;-)﻿:-d﻿поганой метлой вас надо гнать из россии в ваш непризнанный бандустан! ;-)﻿:-d﻿	1
1137	так тебе, получай, выдуманный оппонент!	0
8224	да вам кому только не дай власть,вы хуета.	1
565	А я, чтобы совсем поразить в самое сердце, дарю этот чудный букетик роз:	0
5247	"Назовите мне названия этих лекарств и мазей, прям очень интересно.
"	0
2552	ВК давно уже помоика с кремлеботами, отсюда даже уже вaтники сбежали лет 5 назад, щас переобулись	0
6685	доброе утро помощи и защиты вам богородиць пресвятой	0
6620	"Прям на лицах написано тупые и наглые очкогорелки
"	1
695	ок, 35. Но про зарплаты бред не нестите. Это не значит, что ЖКХ у нас должно стоить в два раза больше	0
5969	"то что ты сам написал про хохлов
"	1
2075	с какой такой?	0
5552	"Никого я не сбиваю. Может быть где-то цена и различается, но истину мы не узнаем, потому что надо иметь аккаунты во всех сервисах мира, чтобы видеть цены со скидками. Агода мне говорит 1628 рублей. А если залогониться, то будет 1406 рублей. Не суть. Триваго это сервис поиска, и возможности его выше. Где-то будет выгодней другой сервис, это нормально. Но не всегда Агода будет выгодней. А как ещё искать отели, чтоб сразу по всем отелям?
"	0
5848	"Выкинули всяких помойных хмырей, это же на пользу цивилизации. Ты посмотри кто со стороны Палестины лезет, они же там с детства шахиды-террористы.
"	1
1363	я во Франции работаю	0
6645	"Поясняю за Била. Те, кто его смотрит отморозки, или быдло. Они просто не могут представить, что могут оказаться в такой ситуации. А для них омежки это скот, но когда затрагивают их ЧСВ совершенно безобидным пранком, когда облили водой раздвиженцев, то быдло и отморозки встают в позу и говорят о НАРУШЕНИЕ ГРАНИЦ. Тем, кому припекает омежки, которые из-за низкой самооценки неосознанно представляют себя на месте героев пранка. А потом в своих влажных фантазия избивают этого пранкера или пытают его. А нормальные люди просто это не смотрят. А если и посмотрят то просто скажут, что он дурак. Бил же трус и быдло -- доебывается обычно до слабых, что свойственно гопоте. Очень удивилась, что у него так много лайков на видосах. Ну видимо это те, кто любят Хованского, Мопса и прочих быдлоютуберов. Не удивлюсь, что Била смотрят в основном не из приличных городов, а из всяких мухасрансков. Вывод, русские терпилы будут терпеть до конца. Как лев против или стопхам(который уже окуклился). Включу либераста, как видите это типичный руSSкий мир, мы готовы превозносить любое быдло в герои, а потом оправдывать его. С Билом ниче не случится, я гарантирую это. Он явно не тупой и точно знает, где граница дозволенного, то есть мы не увидим его с ЛГБТ-флагом в Чечне, например. Так что, дорогие руSSкие сосите и дальше хуй и терпите. Мимо проходила
"	1
6070	"Не, не катит. Это ебань мохнатая пролетает.
"	1
2892	это все куриные грудки и хорошая генетика.	0
765	арни в рекламе авто после дтп, это конечно достойный ход з.ы. понятно что это раньше снято, но все же	0
6946	птица получила удар по спине -даже незначительный стук и то будут кровоизлияния	0
4735	"На денежках был Ленин, потом были миллионы, сухой закон, уничтожение виноградников, самогонный аппарат у каждой семьи, дефолт, Ловушка для голу ей на балконе, бейсболка с Американским флагом, жевачки из Березы, Супра, Драконы вселенной, черепашки- мутанты, пьяный президент, зарплата стульями и замками, в 5 лет я купил мешок муки и тащил его на санках до дома, сосед помогал заносить, т.к. родители были дома, сдача тряпок и книг в обмен на посуду и продукты, бананы, ножки Буша, Жириновский раздавал водку на вокзале, огород, посадка картохи и сборы на полях, свёкла, бахча, воровали солому с полей, сдавали мяту дикую в аптеку, видеомагнитофон, первая vhs и первый цветной телевизор радуга с декодером для видака, мы делали копии порнухи, 10р за фильм, пока нас не поймали родители, воровали портвейн с базы, сдавали металлолом в школе и не только, собирали бутылки, дискотека на бабинник, маяк 232, романтик, первый компьютер в школе - корвет, игра Томик и Дум, электроника с волком и яйцами и многое другое...
"	0
297	он её уже добил?? Теперь надо воевать для отвлечения внимания.	0
7239	мужик бабу в дурдом повел.	0
4149	да ебала я в рот с таким отношением ! Одного я ещё не видела,зато другой бесит,прям не могу ! :(	1
8360	ну если ты, безмозглый узбекопидр, опечатку принимаешь за ошибку, то это лишь очередной раз говорит о твоей безмозглости! и ещё, узбекопидр, открою тебе страшную тайну: быть россиянином, это не значит писать без орфографических ошибок»🤣	1
1727	весь мир вообще то)	0
272	На Украине же демократия,свобода слова,экономическая и политическая свобода,нет тирании. Почему всё равно украинцы бегут с Украины и в Россию в том числе?	0
1953	а вдруг путину не понравится? он же с макбука голосовал, теперь уже не купить	0
3924	это что за ебанутый на высоте?	1
8398	это в переводе с вашей собачьей мовы?)))зависть лохой советчик.все князья на руси ..славичами назывались)всосал холоп пшековский?)))	1
7872	скоро всем этим крысами будет пизда!!!!!!!	1
2538	Ахахахах, отлично)))	0
2011	а Новый сингл рхчп!?	0
584	Фанаты фигурки тебе просто горло перегрызут за НАШУ Камилочку и всех остальных))))	0
7988	не дадут ,,чернь, жить .каддафи для народ делал . непайму!!? янки заморские , есть интерес ясно . твари ахуевшие. почему наши недают нашиму людю жития. пидары ,,фургала ,, чесно без всяких . так твари надежда да прияно было смотреть на него . неее так ? да похер что и как .люди вышли, на улицы. это думаю некупиш.	1
4089	второй пидарас ещё живой . делайте выводы	1
103	Изотова в очередной раз порвало, спешите видеть. главный страж повесточки и мракобесия в эрэфии снова выходит на связь.	0
4196	ебать как спину защемило(((старость не в радость:-D	1
6283	"Еще один обсер с подливой Нет, русский-венгр
"	1
8001	ебанутые , в штаны себе этот мячик закинь . кто патрулю гранаты выдаёт?	1
1658	Никак. Байден сказал, «бесполетная зона над Украиной». Значит, бесполетная зона. Почему западные союзники так ненавидят Украину? Страховать авиаперелеты за счёт госбюджета… Это так советуют лучшие эксперты МВФ?	0
855	каких - ваших? Ваши - кто?	0
7549	дьяволу до банков далеко	0
8019	ну и славу богу что этого дерьма ебаного больше не будет, совёнок ебаный	1
1529	На пожилую женщину напал-считает себя героем, а как угроза в соц сети поступила-поджав хвост убежал и защемился ?? вот и все что нужно знать о чинушах. Типичная едросня	1
1722	Мамкины альтрайты: бабы распоясались. Их место на кухне. Пора вернуть домострой. Они же: малацы девачки шоколадная медаль наша расия впиред!1	1
5881	"Сколько уже можно постить это дерьмо???
"	1
8115	чтоб он сдох козел	1
4017	короче цирк продолжается одним словом пидары	1
252	Он думал что она русская, поэтому извиняется	0
6657	Им про Фому, они про Ерёму. Суть не в том, говно ли или нет ролик. Суть в том, что это объективно хайповое видео, как бы тут илитка не визжала. Даже в ОП-посте пруф с газеты британской дал, а им хоть бы хны. Ведь надо защищать свои мудацкие хохлоСМИ, а то мивины не выдадут.	1
6047	"безродный потомок холопа рассуждает о национальной гордости.
"	1
4385	во блин удивили я такого хуеча каждый день на праце штук по 50 делаю🤣🤭	1
4230	хуйню наванговал, windows версии нету:(	1
4005	урод😡 ,как так можно 🥺	1
869	у меня начальница 20 декабря привилась пфайцером, а до этого модерной. И болеет сейчас.	0
2737	id521788991|Григорий],	0
3424	Что блять за конференция мамашек?	1
5115	"Спасибо. В качестве наших не сомневаюсь. Вопрос цены. Те, что попадались стоили довольно дорого(
"	0
4833	"Чтобы сделать абзац надо или нажать вместе Shift Enter или если с мобильного, то каждый отдельный абзац делать, как отдельный кусочек текста т.е. перед каждым абзацем нажимать на кнопку Текст
"	0
3096	меня опять отпиздил лысый :( а у него синяк подг глазом и щека разодранная,мяяяяско ням-ням	1
6467	"Ну обращение мамаша явно хамское, так что вы тоже в клубе .
"	1
4501	пошёл вон на хуй, уебан тупой! за пуйло топи в другой группе, урод!	1
6001	"Как же обоссаная путинская власть всего боится.
"	1
4119	Я бы сейчас хуйнул целую тарелку этого ебучего васаби, лишь бы мне трансляцию включили, удоды(((	1
2748	чипирование!	0
4668	И как в этом шлюхообразном мире можно найти свою вторую половинку?!  :-/	1
4323	вирус, клещи, ещё и пидерасты развелись	1
1465	пожалуй самый верный комментарий, который бы объяснил негативное отношение к вакцине в нашей стране. Людям слишком много врали, причём у этой лжи давно был накопительный эффект. И сейчас продолжают врать. Если нет доверия, то и ставить народ толпами не ломанется прививки. Жаль что этого не понимают люди, которые всех в антиваксеры записывают из-за недоверия к не проверенной прививке	0
5730	"Ушел от бабушки голодный. Пока шел, она позвонила, сказала: тебе все равно никто не поверит! - и повесила трубку.
"	1
6318	Ты нормальнео не умеешь ты сразу урчать начинаешь	1
5654	"есть ещё вариант, половина памяти или пошла по известной дороге или кит. наебалово где в 4г прописывают 8, и система видит это значение хотя используется то что есть. Советую протестить на другой системе ваше озу
"	0
2470	методика создания этой вакцины была создана ещё в середине 20 века… дальше уже дело времени и везения повторить результат.	0
1392	Пригожин есть продюссер и есть миллиаордер бывший зэк	0
3783	у меня голос пропал...СУКА ОН КИНУЛ МЕНЯ УРОД! как же я без него то?(	1
6992	доброе время суток! можно узнать цену прихожей?	0
7245	у нас кроме каронрвируса болячек нет больше	0
57	15 числа будет суд над жуликом Навальным. Этот ворюга украл деньги которые ему донатили на выборы! Ему грозит до 15 лет лишения свободы. Об этом вы найдете на канале Дмитрия Пучкова с Ильей Ремесло от 9 февраля. Расследования Навального это фальшивка. Когда он звонил якобы отравителю, то записал три дубля! Все есть в эфире доктора Сосновского на Соловьев live от 7 февраля.  Надеюсь вору Навальному дадут все 15!	1
5865	". changename без точки Ну и регу надо пройти для доступа к таким фишкам Для регистрации на дваче нужно отправить сообщение с темой регистрация. В сообщении нужно указать ваши фамилию, имя и e-mail. К сообщению следует приложить вашу фотографию. Благодаря наличию регистрация в теме сообщения, это сообщение будет видно только вам и администрации проекта. В ближайшее время администрация проекта свяжется с вами по указанному e-mailу и сообщит вам логин и пароль. Преимущества регистрации: Доступ к скрытому VIP-разделу и голосованиям. Личная фотогалерея на 1 гигабайт. Возможность просматривать e-mail-ы и ip-адреса других пользователей.
"	1
4163	сука( Так внезапна.. мне же теперь страшно((	1
1643	"Пока читал в голове вертелся вопрос ""где угрозы отрезать голову?""дочитал и увидел что все на месте,все в порядке, ни каких нарушений устоявшейся нормы нет,вздохнул спокойно)"	0
8356	пидорасы,отвечать нужно за свои поступки😡	1
5005	"Вот и повод купить что-то поновее. На возврат не особо надейся. Если была включена синхронизация, то контакты востановятся. На будущее есть антивор, устанавливаешь и делать с телефоном много чего.
"	0
3676	если даже ты все узнаешь,черви в твоём заду не сдохнут.	1
1230	а если бы автор напаинтил другие цифры в раше бы лучше бы стала	0
7478	прекрасный певец,человек с отменным чувством юмора недаром за его плечами столько с игранных ролей в довольно популярных итальянских комедиях того времени...	0
2495	И чо дальше? В  Ultimate 2000-х годов Ник стал афроамериканцем.	0
370	id626247905|Sasha],	0
4172	блять опять я полный лох и забыла форму физкультурную в школе(((9	1
4189	Ненавижу такую хуйню когда выходной ну я не могу долго спать и нормально выспаться((закоон подлости	1
274	ботша иди проспись!	1
2466	"то есть тупость понятия ""традиционные ценности"" тебя не волнует?"	0
4422	не добавить , не убавить, мразь и слизь!!!!	1
332	да для москвичей 20 тыр это два раза в кафе сходить. Могли бы потерпеть.	0
8056	хорош пиздеть давай стрелять.	1
7768	лев, как любая кошка,пизданеш... и сидит молчит, чё дальше будет...	1
6637	"ПУТИН - НЕ ПЫНЯ! СЛЫШИТЕ?! НЕ ПЫНЯ!
"	1
2354	на третьем фото убийца или сам замглавы?	0
2669	Всем повысили.	0
1557	а принимать допинг нашим можно?)	0
5314	"5 тысяч по 500 и 1000, 7000 сотнями, 1000, банка мелочи. Ожидания не было. То есть как бы изначально чувак знал, что выйдет неловкая ситуация
"	0
3848	так поступают не люди, а твари!	1
4594	пазорник на попятную пошёл, алкашня актёрская!!!!	1
6627	"Меня больше всего прикалывает когда Егор в очередной раз несмешно шутит и смеется потом как свинья на кокаине а его телка такая Кхм и что-то читает серьезным голосом чтобы не было заметно какой ее парень мудак.
"	1
2487	Всё зло на планете Земля от США	0
961	Единоросс - как много понятного в этом слове	0
8096	вы все блять торопитесь, а нормальные люди из за вас стоят, потому что вы как крысы в лазете потом	1
2023	"> ""Всемирное антидопинговое агентство (WADA) осудило решение выездной панели Спортивного арбитражного суда (CAS) о снятии временного отстранения с российской фигуристки Камилы Валиевой. Заявление приводится на сайте организации.  В WADA подчеркнули, что разочарованы решением допустить 15-летнюю спортсменку до Олимпийских игр 2022 года в Пекине. Отмечается, что в лаборатории в Стокгольме не знали о необходимости проверить допинг-пробу фигуристки перед соревнованиями. По их мнению, российская сторона не пометила пробу Валиевой как приоритетную для проверки.""  Норм там Вадовцы подорвались. Не знали они. Проба целый месяц где-то гуляла, а они не знали. А ещё корона им мешала пробу сразу в базу добавить, да да. Все пробы добавили, а вот конкретно эту - ""ну нам корона помешала, ну мы не знали"".   Клоуны. ??"	1
6694	это пластмасовые	0
2359	смысл в том, что даже если есть минимальная вероятность того, что Украина может напасть, с ещё меньшей вероятностью того, что им будут помогать силы НАТО - это всё равно нельзя игнорировать и быть готовыми в случае такого развития событий. Вторгаться на территорию другой страны и начинать войну просто так никто не будет, должна быть некая выгода от всего этого. Штаты развязывали войны на востоке под прикрытием борьбы с террористами чтоб нефть потом качать оттуда, что получит Россия если захватит Украину? Бедные разоренные убыточные территории, всё	0
4984	"А чё в Карелии каменный век и сеть не ловит?
"	0
6794	нелегально продаш	0
4868	"Над этим пруфом -отчетом КредиСвисс все отраслевые ученые потешались. Уровень экспертности КредиСвисса по России можно понять даже по тому, что стоимость одного только РЫНКА ЖИЛЬЯ в России в несколько раз выше, чем цифра, которую КредиСвисс указали в качестве стоимости ВСЕГО имущества жителей России.
"	0
8038	ща получишь пиздюлей 8oi	1
406	ого, может расскажешь ваде как понять чьи пробы приехали? ??	0
6490	"прикольный чувак имхо. флешмоб с проститутками доставил.
"	1
4134	бля задолбали вы уже юнами обмениваться пидорасы я ж вас путаю(	1
1026	Терь нашим не надо пытаться перевести внимание людей на ВАДА и МОК, которым эти тесты подсунули, надо срочно заводить дело , так это оставлять нельзя	0
4612	там пиздец полный(( мы в группе уже кипишуем на полную	1
1043	госпади, cringe.	0
2030	есть НОВО-РОССИЯ ,бандеровский режим в Киеве скоро падёт .Их хозяева уже бегут в Львов из Киева	0
6146	"Если б я знал, где у этого чудака на букву М есть счёт и деньги, я бы сразу пошёл...
"	1
6552	"Два клоуна блять что этот бородач что миша, та чмоха с балончиком ходит эта с пистолетом. Какой смысл драться по правилам бокса, это дебилизм ради бабок не более. Если уж и выходить на ринг с тем говном то ломать ему руку болевым максимум быстро чтоб не успели растащить или подбородок удушающим а не махать перчатками несколько раундов. Так это говно хоть потом не будет бегать с камерой с порванными связками или питаться будет через трубочку.
"	1
1757	плыви по стекловате, лахтаблRдь??	1
4572	Ты, блять, манагером по продаже подоконников треть жизни потеряешь - об этом беспокойся лучше.	1
2039	лучше бы сдох мразотный жирик	1
5089	"Очень эффективно, увидел рядом с кинотеатром постер - посмотрел трейлер, аннотацию на крайняк прочитал.
"	0
7984	нужно их как немцова отстреливать...чё возиться,рекламу им создавать. гнусы продажные	1
5347	"Угу, ностальджи по 14 году. Стрим и впрям получился безумно ламповый. Эх, вот бы всегда так было, никто бы и не возмущался.
"	0
7467	доверие и уверенность прежде всего👍	0
591	Путин тоже отвечал на вопросы Дождя, получается тоже иноагент?	0
1558	вы сколько в год платите за отопление?	0
4830	"Ну как бы да сразу подозрение на блок питания.
"	0
4825	"вы серьезно считаете что черный рынок реально прикрыть? у нас цыгане в открытую торгуют какими-то сигаретами на россыпь и в пачках, ценами не интересовался
"	0
6137	"У них яйца есть. А у нас даже пиратам яйца щемят...
"	1
7679	соси и сглатывай укрогавно	1
7440	доброе утро девчата ! у нас пока жара стоит ,до выходных там понижение обещают ,и дожди ,вчера нас ос в скважине меняли ,полетел . всем удачного дня и хорошего настроения ! ok.ru/profile/516892508260/album/855986784100/897556786532 ok.ru/profile/516892508260/album/855986784100/898233733476	0
6388	"Его ненавидят за то что он не хиккан, а не за то что он не урод.
"	1
5351	"В 2018-м В России естественная убыль населения... составила 218,4 тыс. человек Если к середине треда еще останешься жив, тарас, то попробуй разделить эту цифру на 12 месяцев, а потом еще на пять.
"	0
4200	Вижу рожу киселя,сразу ставлю минус!	1
4114	ебать я бы еще спала но сука кто придумал идти на дежурство в выходные дни((	1
6754	стол н бв о чр sеddа sиlиге сихн lеv подарила топаз я аlч фрам sеddа bи ухшаи еlе sеddа бтяль гнданоы ж чёткую подарил кепку тиsти брам sки уlисеп написать сообщение е	0
6174	"Че за ДЦ? Вашингтон ДЦ? Что же тебе в рашке-то не живется? Пукена выбирал, давай наслаждайся теперь.
"	1
8469	йекерный бабай мы один народ мы русичи пидоры у власти путин умница всех поднял россию поднял с колен какая падла гавкнет в нашу сторону сьедим украина беларусь россия мы едины никак более	1
4260	во бля еще сука один умник нашелся	1
2415	да, появляются, но во-первых не у всех, это от генетики зависит, во вторых, заметить их можно только если человек активно использует мимику и ты будешь стоять к нему нос к носу. Так что причем тут лесть, если изменения между 15 и 30 не существенны? И вы в равной степени почти наверняка не угадаете, сколько лет человеку в этом промежутке. Особенно по фото	0
336	"2 недели в год??? Может пора завязывать с рабством? У меня 28 дней основной отпуск, 16 дней ""северные"", 7 - надбавка за вредные условия службы. Уже 51. Плюс два учебных каждый по 25.  Итого 101 день только отпуска. Плюс график 2/2. Я меньше работаю, чем отдыхаю."	0
8571	приехал домой,часиков 7 вечера,а мест нет!!!! а вся площадка забита машинами из соседних домов,им так видней свою ласточку!!! гараж есть---только до него далеко...и куда машину поставить???? а по газонам пидоры с балончиками пасуться,типа народных мстителей....и кто ещё тогда козёл???	1
